,,,,"Nearest CO2 source > 25,000 tonne/year",,Nearest CO2 source,,Nearest CO2 source**,,Presence - Yes or No,,,,,,,,Number per grid,,,,,,,,,,,Numerical Attribute Scores (Additive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,General scores via Scenarios,,,,Quartiles for Scenarios,,,
Grid Labeling,,Centroid,,,,Source to Sink,,45Q updated,,,,,,,,,,Leakage,,,Infrastructure,,,,Development,,,Relevant Plays per Grid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid FID,Grid ID,"Longitude
(degrees)","Latitude
(degrees)",CO2 Source ID (tied to NATCARB dataset)*,Distance (km),CO2 Source ID (tied to NATCARB dataset),Distance (km),CO2 Source ID (tied to NATCARB dataset),Distance (km),Caisson Platform,Fixed Platform,Well Protector Platform,Pipeline,Fault,Salt dome,Shipping Route (w/5 MI Buffer),Shipping Route (w/10 mi Buffer),Fault,Active Wells,P&A Wells,Caisson Platform,Major Platform,Well Protector Platform,Pipeline,Salt dome,EOR Wells,Shipping Route (w/10 mi Buffer),Number of plays,(SUM) Injectivity W Depth - (kh),"(SUM) Quality W/O Depth - ([h x E]/[1,000 feet to reservoir bottom])",Capacity per Grid - (million tonnes),Water Depth - (feet),Average Calculated Water Depth - (feet),"(SUM) Hydrocarbon Potential W/O Depth - ([h x So]/[1,000 feet to reservoir bottom])",Recoverable Oil (barrels)/acre foot,(Sum) Projected Remaining OIP - (barrels),New Injectivity (mD/MPa °K),Subsea Depth - (feet),Average Calculated Subsea Depth of Reservoirs - (feet),Sum of injectivity proxy - (kh),"Sum of hydrocarbon potential - ([h x So]/[1,000 feet to reservoir bottom])",Sum of recoverable oil per acre-foot,Projected remaining oil in place (barrels),Pipeline ROW proxy,Density of active caisson platform infrastructure,Density of active well protector platform infrastructure,Density of major active multi-purpose platform infrastructure- major,Distance to closest on-shore CO2 source > 25000 tonnes,Within major shipping route buffer area,Subsea depth - Saline Reservoirs,Water depth - Saline Reservoirs,Subsea depth - Oil Reservoirs,Water depth - Oil Reservoirs,Above salt domes,Active Well Density,P&A Well Density,Faults,Sum of Reservoir Quality W/O Depth (feet),New Injectivity,S1,S2,S3,S4,S1,S2,S3,S4
1551,51420,-91.88867165,28.64525861,929,123.3737534,880,103.1519787,199,122.2525338,0,0,0,1,1,0,1,1,1,2,2,0,0,0,1,0,0,2,18,300.64,27677.44,34933,2337.57,129.865,0,0,0,89379390.8,169786,9432.555556,75.3258,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,49.0526,100.0000,22.2300,69.8201,22.2300,69.8201,0.0000,99.5506,99.1597,0.0000,92.1031,73.7372,75.71054141,,51.74727723,,75-100%,,75-100%,
1552,51421,-91.81718741,28.64525861,929,121.5570768,880,101.2530351,199,120.1309507,0,0,0,1,1,0,1,1,1,1,5,0,0,0,1,0,0,2,17,293.92,26506.48,26098,2297.53,135.1488235,0,0,0,83729350.38,161234,9484.352941,73.6352,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,48.1884,100.0000,21.5896,68.1927,21.5896,68.1927,0.0000,99.7753,97.8992,0.0000,88.1766,69.0083,73.81236032,,50.53396815,,75-100%,,75-100%,
1553,51422,-91.88867165,28.71674286,929,116.531192,880,95.63152795,199,114.8012045,0,0,0,1,1,1,1,1,1,30,80,0,0,0,30,1,0,2,15,211.29,21334.53,31475,1611.48,107.432,0,0,0,73013775.28,139274,9284.933333,52.8478,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,46.0175,100.0000,24.0551,76.7296,24.0551,76.7296,100.0000,93.2584,66.3866,0.0000,70.8336,60.0397,71.5793524,,44.95360078,,75-100%,,50-75%,
1554,51423,-91.81718741,28.71674286,929,114.6061018,880,93.58152488,199,112.5408043,0,0,0,1,1,0,1,1,1,3,10,0,0,0,8,0,0,2,14,204.56,20163.57,22640,1571.44,112.2457143,0,0,0,67363734.85,130722,9337.285714,51.1547,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,45.0967,100.0000,23.4078,75.2470,23.4078,75.2470,0.0000,99.3258,95.7983,0.0000,66.9071,55.3107,70.33240108,,45.8816961,,75-100%,,50-75%,
1555,51424,-92.31757713,28.7882271,1231,102.862309,880,110.1435573,1177,125.2780082,0,0,0,1,0,0,1,1,0,1,1,0,0,0,5,0,0,2,12,169.25,17365.01,26403,1803.74,150.3116667,0,0,0,49877686.23,105288,8774,42.2717,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,50.2850,100.0000,30.3717,63.5224,30.3717,63.5224,0.0000,99.7753,99.5798,100.0000,57.5227,40.6754,68.80655687,,47.7828683,,75-100%,,50-75%,
1556,51425,-92.24609289,28.7882271,1231,102.9884694,880,105.6598783,1177,124.1291217,0,0,0,1,0,1,1,1,0,11,17,0,0,0,1,1,1,2,13,201.24,18931.05,27221,1905.48,146.5753846,0.59,377.5,296675,65264385.38,108793,8368.692308,50.3195,0.3590,30.6856,0.0420,100.0000,0.0000,0.0000,0.0000,49.8170,100.0000,35.3825,64.6732,35.3825,64.6732,100.0000,97.5281,92.8571,100.0000,62.7741,53.5536,71.68997892,36.96176059,49.44103075,34.23851756,75-100%,25-50%,50-75%,25-50%
1557,51426,-92.31757713,28.85971135,1231,95.71500571,880,104.329816,1177,117.5114826,0,0,0,1,0,0,1,1,0,4,5,0,0,0,1,0,1,2,13,201.24,18931.05,27221,1905.48,146.5753846,0.69,707.48,150723,65264385.38,108793,8368.692308,50.3195,0.4199,57.5084,0.0213,100.0000,0.0000,0.0000,0.0000,47.1214,100.0000,35.3825,64.6732,35.3825,64.6732,0.0000,99.1011,97.8992,100.0000,62.7741,53.5536,71.52126391,37.32560732,49.52441658,34.11836363,75-100%,25-50%,50-75%,25-50%
1558,51427,-92.24609289,28.85971135,1231,95.85057396,880,99.58807049,1177,116.2867401,0,0,0,1,0,1,1,1,0,9,9,0,0,0,3,1,0,2,13,201.24,18931.05,27221,1905.48,146.5753846,0,0,0,65264385.38,108793,8368.692308,50.3195,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,46.6226,100.0000,35.3825,64.6732,35.3825,64.6732,100.0000,97.9775,96.2185,100.0000,62.7741,53.5536,71.43776321,,49.35688226,,75-100%,,50-75%,
1559,51428,-92.17460864,28.7882271,1231,103.6088558,880,101.4548075,199,120.6582975,0,0,0,1,0,1,1,1,0,1,2,0,0,0,2,1,0,1,12,166.14,16397.37,25718,1395.35,116.2791667,0,0,0,56764848.71,104225,8685.416667,41.4893,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,48.4032,100.0000,31.4669,74.0046,31.4669,74.0046,100.0000,99.7753,99.1597,100.0000,54.2780,46.4398,72.13257232,,47.86763312,,75-100%,,50-75%,
1560,51429,-92.10312439,28.7882271,1231,104.7146844,880,97.56437761,199,116.8698484,0,0,0,1,0,1,1,1,0,18,15,0,1,0,16,1,1,2,12,166.14,16397.37,25718,1395.35,116.2791667,11.23,328.52,13665190,56764848.71,104225,8685.416667,41.4893,6.8334,26.7042,1.9340,100.0000,0.0000,0.0000,100.0000,46.8601,100.0000,31.4669,74.0046,31.4669,74.0046,100.0000,95.9551,93.6975,100.0000,54.2780,46.4398,71.86901426,68.15531264,67.33096583,83.07145981,75-100%,75-100%,75-100%,75-100%
1561,51430,-92.17460864,28.85971135,1231,96.51685187,880,95.11809438,199,114.1972781,0,0,0,1,1,0,1,1,1,18,32,0,1,0,16,0,1,1,12,166.14,16397.37,25718,1395.35,116.2791667,0.24,156.21,1514037,56764848.71,104225,8685.416667,41.4893,0.1460,12.6977,0.2143,100.0000,0.0000,0.0000,100.0000,45.7715,100.0000,31.4669,74.0046,31.4669,74.0046,0.0000,95.9551,86.5546,0.0000,54.2780,46.4398,66.6172957,66.92226258,62.72210441,82.5935348,50-75%,50-75%,75-100%,75-100%
1562,51431,-92.10312439,28.85971135,1231,97.70298266,880,90.95996438,199,110.1897231,0,0,0,1,0,0,0,1,0,16,19,0,1,0,21,0,1,2,12,166.14,16397.37,25718,1395.35,116.2791667,9.58,382.34,11175742,56764848.71,104225,8685.416667,41.4893,5.8294,31.0790,1.5817,100.0000,0.0000,0.0000,100.0000,44.1391,0.0000,31.4669,74.0046,31.4669,74.0046,0.0000,96.4045,92.0168,100.0000,54.2780,46.4398,68.56330023,67.75606551,66.94121818,82.71722918,75-100%,75-100%,75-100%,75-100%
1563,51432,-92.31757713,28.93119559,1231,88.56788446,880,98.8096355,1177,109.767213,0,0,0,1,0,0,0,1,0,2,9,0,0,0,4,0,0,2,13,226.5,18975.51,26394,1836.03,141.2330769,0,0,0,69803310.73,104182,8014,56.6742,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,43.9670,0.0000,39.7676,66.3187,39.7676,66.3187,0.0000,99.5506,96.2185,100.0000,62.9232,57.3526,69.2580463,,49.56508708,,75-100%,,50-75%,
1564,51433,-92.24609289,28.93119559,1231,88.7143752,880,93.79277663,1177,108.4559661,0,0,0,1,0,0,0,1,0,2,4,0,1,0,3,0,0,2,12,191.41,16441.83,24891,1325.9,110.4916667,0,0,0,61303774.06,99614,8301.166667,47.8465,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,43.4329,0.0000,36.2173,75.7872,36.2173,75.7872,0.0000,99.5506,98.3193,100.0000,54.4271,50.2387,69.74570828,,67.78553756,,75-100%,,75-100%,
1565,51434,-92.31757713,29.00267984,1231,81.42099093,880,93.63497138,1177,102.0502832,0,0,0,1,0,0,1,1,0,2,2,0,0,0,8,0,0,2,16,320.05,23285.25,29925,1960.05,122.503125,0,0,0,88837026.17,123934,7745.875,80.2088,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,40.8237,100.0000,43.0824,72.0876,43.0824,72.0876,0.0000,99.5506,99.1597,100.0000,77.3749,73.2832,78.29057116,,53.10252323,,75-100%,,75-100%,
1566,51435,-92.24609289,29.00267984,1231,81.5803161,880,88.3284629,1177,100.6395265,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,2,16,293.1,21532.21,29664,1545.56,96.5975,0,0,0,86027916.59,128649,8040.5625,73.4289,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,40.2490,0.0000,39.4392,80.0667,39.4392,80.0667,0.0000,100.0000,99.5798,100.0000,71.4965,70.9321,76.40079499,,52.08692333,,75-100%,,75-100%,
1567,51436,-92.17460864,28.93119559,1231,89.43383327,880,89.03568924,1177,107.57696,0,0,0,1,1,0,0,1,1,19,14,0,0,0,17,0,1,2,12,166.14,16397.37,25718,1395.35,116.2791667,6.07,407.7,15696499,56764848.71,104225,8685.416667,41.4893,3.6936,33.1404,2.2215,100.0000,0.0000,0.0000,0.0000,43.0748,0.0000,31.4669,74.0046,31.4669,74.0046,0.0000,95.7303,94.1176,0.0000,54.2780,46.4398,63.49889173,38.08568918,42.9818517,34.73141319,50-75%,25-50%,25-50%,25-50%
1568,51437,-92.10312439,28.93119559,1231,90.7126268,880,84.58221693,199,103.6846787,0,0,0,1,1,0,0,1,1,12,18,0,0,0,12,0,1,2,13,199.93,17177.7,26379,1501.66,115.5123077,2.77,334.46,5121483,64837530.5,108684,8360.307692,49.9899,1.6855,27.1870,0.7248,100.0000,0.0000,0.0000,0.0000,41.4894,0.0000,35.4862,74.2408,35.4862,74.2408,0.0000,97.3034,92.4370,0.0000,56.8946,53.1964,64.78358147,37.4531413,43.83045129,34.41136743,50-75%,25-50%,50-75%,25-50%
1569,51438,-92.17460864,29.00267984,1231,82.36211593,880,83.2633664,1177,99.69228534,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,16,293.1,21532.21,29664,1545.56,96.5975,0,0,0,86027916.59,128649,8040.5625,73.4289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.8632,0.0000,39.4392,80.0667,39.4392,80.0667,0.0000,100.0000,99.5798,100.0000,71.4965,70.9321,56.36221115,,32.04833949,,25-50%,,0-25%,
1570,51439,-92.10312439,29.00267984,1231,83.7489598,880,78.48643619,199,97.38982296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,256.99,19647.25,28359,1475.17,98.34466667,0,0,0,78172362.69,122361,8157.4,64.3447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.9253,0.0000,37.9947,79.5285,37.9947,79.5285,0.0000,100.0000,100.0000,100.0000,65.1757,64.3572,54.18104035,,30.43648743,,25-50%,,0-25%,
1571,51440,-92.03164015,28.7882271,1231,106.2908046,880,94.02765353,199,113.3811316,0,0,0,1,0,1,1,1,0,16,4,0,1,0,16,1,0,2,12,166.14,16397.37,25718,1395.35,116.2791667,0,0,0,56764848.71,104225,8685.416667,41.4893,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,45.4390,100.0000,31.4669,74.0046,31.4669,74.0046,100.0000,96.4045,98.3193,100.0000,54.2780,46.4398,71.81934584,,67.51238984,,75-100%,,75-100%,
1572,51441,-91.9601559,28.7882271,1231,108.3166893,880,90.88593819,199,110.2206128,1,0,0,1,1,1,1,1,1,25,25,1,1,0,21,2,1,2,12,166.14,16397.37,25718,1395.35,116.2791667,14.13,187.79,15040193,56764848.71,104225,8685.416667,41.4893,8.5980,15.2647,2.1286,100.0000,4.7619,0.0000,100.0000,44.1517,100.0000,31.4669,74.0046,31.4669,74.0046,100.0000,94.3820,89.4958,0.0000,54.2780,46.4398,66.51413829,67.65226656,63.00410106,82.69208142,50-75%,75-100%,75-100%,75-100%
1573,51442,-92.03164015,28.85971135,1231,99.39035594,880,87.15832603,199,106.4849666,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,2,12,166.14,16397.37,25718,1395.35,116.2791667,0,0,0,56764848.71,104225,8685.416667,41.4893,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,42.6300,0.0000,31.4669,74.0046,31.4669,74.0046,0.0000,100.0000,100.0000,100.0000,54.2780,46.4398,68.57205878,,47.3491364,,75-100%,,50-75%,
1574,51443,-91.9601559,28.85971135,1231,101.55399,880,83.76173446,199,103.1156513,0,0,0,1,0,1,1,1,0,12,24,0,0,0,9,1,0,2,12,166.14,16397.37,25718,1395.35,116.2791667,0,0,0,56764848.71,104225,8685.416667,41.4893,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,41.2576,100.0000,31.4669,74.0046,31.4669,74.0046,100.0000,97.3034,89.9160,100.0000,54.2780,46.4398,71.23313627,,46.5060122,,75-100%,,50-75%,
1575,51444,-91.88867165,28.7882271,929,109.727638,880,88.18146284,199,107.4172672,0,0,0,1,1,1,1,1,1,25,29,0,1,0,19,1,1,2,14,171.37,20021.09,30296,1509.3,107.8071429,1.86,184.87,17252334,59071567.2,133704,9550.285714,42.8050,1.1318,15.0274,2.4417,100.0000,0.0000,0.0000,100.0000,43.0098,100.0000,20.7745,76.6141,20.7745,76.6141,100.0000,94.3820,87.8151,0.0000,66.4293,48.3704,69.26146096,67.72039213,64.22400773,82.8165932,75-100%,75-100%,75-100%,75-100%
1576,51445,-91.81718741,28.7882271,929,107.6809845,880,85.95550996,199,104.999708,0,0,0,1,0,0,1,1,0,1,6,0,0,0,6,0,0,2,14,204.56,20163.57,22640,1571.44,112.2457143,0,0,0,67363734.85,130722,9337.285714,51.1547,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,42.0250,100.0000,23.4078,75.2470,23.4078,75.2470,0.0000,99.7753,97.4790,100.0000,66.9071,55.3107,75.05884413,,49.69217276,,75-100%,,50-75%,
1577,51446,-91.88867165,28.85971135,929,102.9708217,880,80.82127458,199,100.1156517,0,0,0,1,1,0,1,1,1,39,45,0,0,0,34,0,0,2,14,171.37,20021.09,30296,1509.3,107.8071429,0,99.42,0,59071567.2,133704,9550.285714,42.8050,0.0000,8.0815,0.0000,100.0000,0.0000,0.0000,0.0000,40.0356,100.0000,20.7745,76.6141,20.7745,76.6141,0.0000,91.2360,81.0924,0.0000,66.4293,48.3704,68.82959152,,43.45600383,,75-100%,,25-50%,
1578,51447,-91.81718741,28.85971135,929,100.7870527,880,78.38829487,199,97.51905946,0,0,0,1,1,0,0,1,1,5,5,0,0,0,5,0,0,2,14,173.51,20340.01,22272,1786.05,127.575,0,0,0,59302042.07,132628,9473.428571,43.3434,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,38.9780,0.0000,21.7247,70.5255,21.7247,70.5255,0.0000,98.8764,97.8992,0.0000,67.4987,48.5633,64.42272836,,44.67818697,,50-75%,,50-75%,
1579,51448,-92.03164015,28.93119559,1231,92.52756721,880,80.48277843,199,99.74136536,0,0,0,1,1,0,1,1,1,11,13,0,1,0,17,0,0,2,13,199.93,17177.7,26379,1501.66,115.5123077,0,0,0,64837530.5,108684,8360.307692,49.9899,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,39.8832,100.0000,35.4862,74.2408,35.4862,74.2408,0.0000,97.5281,94.5378,0.0000,56.8946,53.1964,67.66497586,,63.8168877,,75-100%,,75-100%,
1580,51449,-91.9601559,28.93119559,1231,94.84788203,880,76.79409364,199,96.13853054,1,0,0,1,1,1,1,1,1,16,31,2,0,0,37,1,0,1,13,199.93,17177.7,26379,1501.66,115.5123077,0,0,0,64837530.5,108684,8360.307692,49.9899,0.0000,0.0000,0.0000,100.0000,9.5238,0.0000,0.0000,38.4156,100.0000,35.4862,74.2408,35.4862,74.2408,100.0000,96.4045,86.9748,0.0000,56.8946,53.1964,67.3669616,,43.61691266,,75-100%,,25-50%,
1581,51450,-92.03164015,29.00267984,1231,85.7114829,880,74.05346105,199,93.1834756,0,0,0,1,0,0,1,1,0,29,72,0,0,0,31,0,1,1,12,174.05,14288.58,24641,1071.47,89.28916667,23.39,289.81,81431302,64199267.37,97345,8112.083333,43.4792,14.2327,23.5576,11.5250,100.0000,0.0000,0.0000,0.0000,37.2120,100.0000,38.5550,82.3177,38.5550,82.3177,0.0000,93.4831,69.7479,100.0000,47.2066,52.6622,72.79178163,38.53254784,44.58780616,35.08264958,75-100%,25-50%,50-75%,25-50%
1582,51451,-91.9601559,29.00267984,1231,88.21127101,880,70.02979166,199,89.31923428,0,0,0,1,0,1,1,1,0,21,30,0,1,0,26,1,0,1,13,177.62,15578.88,25776,1176.95,90.53461538,0,0,0,65860464.94,111599,8584.538462,44.3774,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,35.6379,100.0000,32.7140,81.9341,32.7140,81.9341,100.0000,95.2809,87.3950,100.0000,51.5334,54.0525,73.72980501,,66.3517508,,75-100%,,75-100%,
1583,51452,-91.88867165,28.93119559,929,96.27058655,880,73.57796695,199,92.9157912,0,0,0,1,0,1,1,1,0,6,9,0,0,0,1,1,0,1,15,172.5,19778.02,29856,1678.6,111.9066667,0,0,0,66079520.95,140103,9340.2,43.0893,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,37.1029,100.0000,23.3718,75.3514,23.3718,75.3514,100.0000,98.6517,96.2185,100.0000,65.6142,54.2359,74.21759464,,48.82760064,,75-100%,,50-75%,
1584,51453,-91.81718741,28.93119559,929,93.93117536,880,70.89873772,199,90.11393818,0,0,0,1,0,1,0,1,0,2,4,0,0,0,3,1,0,1,14,165.78,18607.06,21021,1638.56,117.04,0,0,0,60429480.52,131551,9396.5,41.3987,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,35.9616,0.0000,22.6758,73.7703,22.6758,73.7703,100.0000,99.5506,98.3193,100.0000,61.6877,49.5070,69.37283662,,47.82187634,,75-100%,,50-75%,
1585,51454,-91.88867165,29.00267984,929,89.63961911,880,66.48977935,199,85.84331343,0,0,0,1,0,1,1,1,0,34,17,0,1,0,28,1,1,1,16,191.71,20692.48,31165,1607.69,100.480625,20.26,261.81,22825605,74047698.72,148554,9284.625,47.9220,12.3281,21.2816,3.2305,100.0000,0.0000,0.0000,100.0000,34.2221,100.0000,24.0589,78.8707,24.0589,78.8707,100.0000,92.3596,92.8571,100.0000,68.6807,60.9050,76.37840324,68.17870994,69.47249162,82.38573611,75-100%,75-100%,75-100%,75-100%
1586,51455,-91.81718741,29.00267984,929,87.1223346,880,63.51434792,199,82.80463126,1,0,0,1,0,1,0,1,0,19,12,1,0,0,15,1,0,1,14,151.2,18741.19,21669,1461.34,104.3814286,0,0,0,60324976.51,135543,9681.642857,37.7308,0.0000,0.0000,0.0000,100.0000,4.7619,0.0000,0.0000,32.9844,0.0000,19.1505,77.6692,19.1505,77.6692,100.0000,95.7303,94.9580,100.0000,62.1375,49.4195,70.23189813,,47.57042544,,75-100%,,50-75%,
1587,51456,-92.8894511,29.07416409,1249,85.87058539,2393,72.77612522,1401,109.2955904,0,0,0,1,0,1,1,1,0,2,11,0,0,0,6,1,0,2,13,220.6,19747.3,28714,1618.95,124.5346154,0,0,0,62366519.16,101742,7826.307692,55.1899,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,43.7749,100.0000,42.0880,71.4619,42.0880,71.4619,100.0000,99.5506,95.3782,100.0000,65.5112,51.1282,73.2195397,,49.05069102,,75-100%,,50-75%,
1588,51457,-92.81796686,29.07416409,1249,88.8675314,2393,73.41569805,1401,109.1976723,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,1,13,220.6,19747.3,28714,1618.95,124.5346154,0,0,0,62366519.16,101742,7826.307692,55.1899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.7350,100.0000,42.0880,71.4619,42.0880,71.4619,0.0000,100.0000,98.3193,100.0000,65.5112,51.1282,53.27437474,,29.25258489,,25-50%,,0-25%,
1589,51458,-92.8894511,29.14564833,1249,79.3207467,2393,64.86187825,1401,101.3813349,0,0,0,1,0,1,0,1,0,0,2,0,0,0,3,1,0,1,13,248.35,17496.16,27998,1591,122.3846154,0,0,0,70009174.36,93697,7207.461538,62.1711,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,40.5512,0.0000,49.7388,72.1241,49.7388,72.1241,100.0000,100.0000,99.1597,100.0000,57.9625,57.5249,69.99866106,,48.85478514,,75-100%,,50-75%,
1590,51459,-92.81796686,29.14564833,1249,82.55580876,2393,65.5781858,1401,101.2758389,0,0,0,0,0,1,0,1,0,1,6,0,0,0,0,1,0,1,13,248.35,17496.16,27998,1591,122.3846154,0,0,0,70009174.36,93697,7207.461538,62.1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.5082,0.0000,49.7388,72.1241,49.7388,72.1241,100.0000,99.7753,97.4790,100.0000,57.9625,57.5249,49.96075046,,28.73284093,,0-25%,,0-25%,
1591,51460,-92.74648261,29.07416409,1231,86.64330896,2393,74.69654137,1401,109.5385763,0,0,0,1,0,0,0,1,0,1,5,0,0,0,2,0,0,1,14,227.37,20377.86,29359,1643.85,117.4178571,0,0,0,67059023.38,111797,7985.5,56.8931,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,43.8739,0.0000,40.1199,73.6539,40.1199,73.6539,0.0000,99.7753,97.8992,100.0000,67.6257,55.0557,71.84374549,,49.96209022,,75-100%,,50-75%,
1592,51461,-92.67499836,29.07416409,1231,83.18553646,2393,76.58648738,1177,108.5158581,0,0,0,1,0,1,0,1,0,3,21,0,0,0,3,1,0,1,14,227.37,20377.86,29359,1643.85,117.4178571,0,0,0,67059023.38,111797,7985.5,56.8931,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,43.4573,0.0000,40.1199,73.6539,40.1199,73.6539,100.0000,99.3258,91.1765,100.0000,67.6257,55.0557,71.66763347,,49.44984374,,75-100%,,50-75%,
1593,51462,-92.74648261,29.14564833,1231,80.60130674,2393,67.00802125,1401,101.6430596,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,1,13,248.35,17496.16,27998,1591,122.3846154,0,0,0,70009174.36,93697,7207.461538,62.1711,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,40.6578,0.0000,49.7388,72.1241,49.7388,72.1241,0.0000,100.0000,98.3193,100.0000,57.9625,57.5249,69.99251514,,48.80662241,,75-100%,,50-75%,
1594,51463,-92.67499836,29.14564833,1231,76.87223906,2393,69.10710929,1177,101.9322192,0,0,0,1,0,1,0,1,0,1,6,0,0,0,1,1,0,1,14,255.12,18126.72,28643,1615.9,115.4214286,0,0,0,74701678.58,103752,7410.857143,63.8742,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,40.7756,0.0000,47.2242,74.2688,47.2242,74.2688,100.0000,99.7753,97.4790,100.0000,60.0770,61.4524,71.53718459,,49.48460827,,75-100%,,50-75%,
1595,51464,-92.8894511,29.21713258,1249,72.88349662,2393,56.9500318,1401,93.46849901,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,13,248.35,17496.16,27998,1591,122.3846154,0,0,0,70009174.36,93697,7207.461538,62.1711,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,37.3281,0.0000,49.7388,72.1241,49.7388,72.1241,0.0000,100.0000,99.1597,100.0000,57.9625,57.5249,69.67634865,,48.53247273,,75-100%,,50-75%,
1596,51465,-92.81796686,29.21713258,1249,76.39165388,2393,57.763969,1401,93.35414154,1,0,0,1,0,1,0,0,0,6,18,1,0,0,3,1,0,0,13,248.35,17496.16,27998,1591,122.3846154,0,0,0,70009174.36,93697,7207.461538,62.1711,0.0000,0.0000,0.0000,100.0000,4.7619,0.0000,0.0000,37.2815,0.0000,49.7388,72.1241,49.7388,72.1241,100.0000,98.6517,92.4370,100.0000,57.9625,57.5249,69.53723676,,48.29532163,,75-100%,,50-75%,
1597,51466,-92.8894511,29.28861682,1249,66.5914963,2393,49.04178863,1401,85.55750269,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,15,291.59,19137.03,28791,1789.74,119.316,0,0,0,81061553.59,104351,6956.733333,73.0491,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,34.1057,0.0000,52.8385,73.0693,52.8385,73.0693,0.0000,100.0000,99.5798,0.0000,63.4648,66.7754,66.85897874,,46.00998261,,50-75%,,50-75%,
1598,51467,-92.81796686,29.28861682,1249,70.41383445,2393,49.98401462,1401,85.43264408,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,0,15,291.59,19137.03,28791,1789.74,119.316,0,0,0,81061553.59,104351,6956.733333,73.0491,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,34.0548,0.0000,52.8385,73.0693,52.8385,73.0693,0.0000,99.7753,99.1597,0.0000,63.4648,66.7754,66.84548953,,45.975485,,50-75%,,50-75%,
1599,51468,-92.74648261,29.21713258,1231,74.75478661,2393,59.381144,1401,93.75211819,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,14,289.55,18713.22,28523,1632.96,116.64,0,0,0,79010250.93,99149,7082.071429,72.5358,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,37.4436,0.0000,51.2890,73.8935,51.2890,73.8935,0.0000,100.0000,99.5798,0.0000,62.0437,65.0585,66.96933083,,45.96720914,,50-75%,,50-75%,
1600,51469,-92.67499836,29.21713258,1231,70.71809253,2393,61.73846853,1401,94.65596684,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,296.32,19343.79,29168,1657.86,110.524,0,0,0,83702755.16,109204,7280.266667,74.2390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.8117,0.0000,48.8387,75.7773,48.8387,75.7773,0.0000,100.0000,98.7395,100.0000,64.1581,68.9860,53.46076202,,30.67023707,,25-50%,,0-25%,
